公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,推荐算法,3-5年,本科,35k-70k,"六险一金,薪资高,扁平管理,年休假"
北京华樾教育科技有限公司,华樾教育,150-500人,不需要融资,海淀区,高级图像算法工程师,3-5年,硕士,25k-50k,"七险一金,弹性工作,出国游,有算法大牛"
北京物灵智能科技有限公司,物灵,150-500人,不需要融资,朝阳区,语音识别算法工程师-声学模型,1-3年,硕士,30k-50k,"早教产品,待遇优厚,儿童交互,多模态学习"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,算法工程师（机器学习）-机票事业部(J12936),3-5年,硕士,25k-40k,"核心模块,海量数据,16薪+"
上海聚量信息技术有限公司,上海聚量,15-50人,不需要融资,朝阳区,图像算法工程师,不限,硕士,25k-50k,"高收入,带薪年假,期权"
凡普金科集团有限公司,凡普金科,2000人以上,不需要融资,东城区,算法工程师（机器学习）,5-10年,本科,30k-50k,"直属CEO,部门大牛多,发展空间大,平台钱途好"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深算法工程师／算法专家(J170808016),3-5年,本科,25k-50k,广阔平台、急速成长、诱人福利
广东欧珀移动通信有限公司,OPPO,2000人以上,不需要融资,朝阳区,高级语言合成算法工程师,不限,硕士,30k-60k,"薪高,平台大,领导好"
建德市易车文化创意有限公司,易车文化,15-50人,不需要融资,海淀区,图像/视觉算法工程师（智能制造方向）,3-5年,硕士,30k-50k,"深度学习,计算机图形"
北京网录科技有限公司,网录科技,50-150人,不需要融资,海淀区,高级软件工程师（底层/算法/golang）,5-10年,本科,25k-50k,"五险一金,绩效奖金,带薪假期,不打卡"
大连桓瑞科技有限公司,桓瑞科技,150-500人,不需要融资,海淀区,推荐算法/NLP算法工程师,1-3年,硕士,25k-50k,"福利好,加班少"
北京真格天成投资管理有限公司,真格基金,50-150人,不需要融资,海淀区,机器学习算法工程师-真格基金投资企业（考拉阅读）,1-3年,本科,45k-50k,"人工智能,大数据,各类补助,技术大牛"
北京优利森咨询服务有限公司,unisonservice,50-150人,不需要融资,海淀区,图像处理算法工程师,1-3年,本科,30k-50k,图像算法
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,推荐算法工程师,不限,不限,25k-50k,"团队范围好,弹性工作,免费班车"
广东欧珀移动通信有限公司,OPPO,2000人以上,不需要融资,朝阳区,算法架构师,3-5年,本科,30k-60k,"亿级用户,高速发展,给力薪酬,公司氛围好"
顺丰科技有限公司,顺丰科技有限公司,500-2000人,不需要融资,海淀区,机器学习高级算法工程师,3-5年,本科,25k-45k,"集团背景,团队优秀,成长速度快,五险一金"
北京晨利商贸有限公司,晨利商贸,150-500人,不需要融资,海淀区,视觉算法,不限,本科,25K-50K,上市集团&nbsp;&nbsp;一线互联网公司
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,深度学习算法工程师(J10429),3-5年,本科,25k-50k,发展空间
杭州时度检测技术有限公司,时度检测,15-50人,不需要融资,朝阳区,图像/视觉算法岗,3-5年,硕士,30k-60k,"AI公司,5险一金,有大牛,有前景"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级算法工程师/算法专家,3-5年,本科,25k-50k,"高薪,福利好"
广东欧珀移动通信有限公司,OPPO,2000人以上,不需要融资,朝阳区,高级语言识别算法工程师,不限,硕士,30k-60k,"薪高,平台大,领导好"
郑州卓君网络科技有限公司,卓君科技,少于15人,不需要融资,海淀区,推荐/搜索算法专家,3-5年,硕士,25k-50k,薪资ok
北京华樾教育科技有限公司,华樾教育,150-500人,不需要融资,海淀区,深度学习算法工程师,3-5年,硕士,25k-50k,"七险一金,弹性工作制,出国旅游,有算法大牛"
北京家盒子文化有限公司,家盒子,500-2000人,不需要融资,东城区,视觉slam算法工程师,3-5年,本科,25K-50K,与业内AI，VR/AR顶尖精英并肩作战
深圳美团信息网络有限公司,美团,500-2000人,不需要融资,朝阳区,深度学习算法工程师,3-5年,本科,35K-50K,七险一金出国游餐补
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,机器学习/数据挖掘方向——算法工程师,1-3年,本科,25k-40k,"福利待遇好,不打卡,发展平台大,技术团队牛"
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,深度学习算法工程师,3-5年,硕士,25k-50k,"优厚福利,落地场景,核心团队"
马上消费金融股份有限公司,马上金融,2000人以上,不需要融资,朝阳区,语音识别算法研究员,3-5年,本科,40k-60k,人工智能研究院 年底双薪
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级算法工程师/算法专家-大数据策略,3-5年,本科,25k-50k,"多薪,福利好,团队成员好"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级算法工程师,1-3年,本科,35k-60k,"快速成长环,快速发展业,技术氛围弄,上升空间良"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,地图算法工程师(J180521015),3-5年,本科,30k-55k,快速发展平台
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法专家,不限,本科,40k-60k,"上升期业务,技术氛围好,技术沉淀好,空间大"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高精地图研发算法,3-5年,硕士,25k-45k,"创新挑战,更强团队,福利丰厚,能力升级"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,策略算法工程师,3-5年,本科,25k-50k,期权激励，六险一金，靠谱团队，福利最全
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级策略算法工程师,3-5年,本科,25k-45k,"大数据量,高并发,成长空间"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深算法工程师（活体检测）(J180531020),5-10年,硕士,30k-40k,大平台 重点业务 成长快 福利好
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,推荐算法工程师,3-5年,本科,18k-36k,成长空间
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深增长算法专家,3-5年,本科,30k-60k,"待遇好,大咖多"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法策略高级/专家工程师(J180703007),3-5年,本科,25k-35k,优秀团队 高度挑战 福利丰厚
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,惯性导航算法研发工程师,不限,本科,30K-60K,"平台好,薪资高,发展空间大"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,推荐算法工程师,3-5年,本科,15K-30K,发展前景，福利待遇
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深算法专家(J171201012),3-5年,本科,25k-40k,核心业务部门 技术挑战大
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,医学影像算法工程师,3-5年,硕士,35k-70k,"发展空间大,工作环境好,大牛人才多,技术氛围强"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,昌平区,高级策略算法工程师—运筹方向,3-5年,本科,30k-50k,"弹性工作,岗位晋升,发展空间,绩效奖金"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,机器学习/自然语言处理/策略算法工程师,3-5年,本科,15k-30k,发展前景 福利待遇
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,推荐算法工程师,3-5年,本科,15K-30K,有竞争力的薪资，广阔平台，晋升空间
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,大数据策略和算法分析师,3-5年,本科,25k-30k,"班车,健身房"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,多模数据融合高级算法工程师,3-5年,硕士,30k-60k,大平台
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,增长算法架构师,3-5年,本科,30k-60k,大平台
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法架构师,5-10年,本科,25k-45k,期权激励，六险一金，未来的一站式出行平台
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,增长算法架构师,5-10年,本科,30k-60k,"竞争力薪酬,高福利,发展快,平台大"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,昌平区,高级策略算法工程师—配送方向,3-5年,本科,30k-50k,"弹性工作,岗位晋升,发展空间,绩效奖金"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级策略算法工程师—配送方向,1-3年,本科,30k-60k,"技术大牛多,团队氛围好,上升空间大"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级策略算法工程师,3-5年,本科,30k-60k,"扁平管理,技术团队,丰厚绩效"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,ASR语音识别算法工程师,5-10年,硕士,40k-60k,发展空间大
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,计算机视觉算法研发工程师,不限,硕士,40k-80k,"大平台,双薪"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级策略算法工程师—运筹方向,不限,本科,30k-60k,"技术大牛多,技术氛围浓,空间广阔"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级算法工程师～算法技术专家（智能决策方向）,3-5年,本科,25k-50k,六险一金，期权可谈。
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,自然语言处理/机器学习算法工程师,不限,不限,25k-50k,"团队氛围,免费班车,弹性工作"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,后台研发高级工程师数据算法专家,3-5年,本科,30k-60k,"福利薪酬好,技术氛围好,长期激励"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,安全算法专家(J180524007),3-5年,本科,30k-50k,大平台 发展快 重点业务
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,人脸识别算法工程师(J180531019),3-5年,硕士,30k-40k,大平台 重点业务 成长快 福利好
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,核心出行策略算法专家,5-10年,本科,30k-60k,"竞争力薪酬,牛人多,发展快,福利好"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,医疗影像算法与数据管理平台高级架构师,3-5年,本科,30k-60k,空间大
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,核心出行策略算法专家,5-10年,硕士,40k-60k,"大平台,海量数据,牛人团队,免晚餐"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级产品经理/专家—算法策略,5-10年,本科,30k-60k,"挑战创新,优秀团队,丰厚薪资"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,国际策略算法专家/高级专家,5-10年,不限,35k-70k,"机器学习,深度学习,数据挖掘"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,机器学习算法研发工程师,3-5年,硕士,25k-50k,"平台高,免费水果,待遇好"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,机器学习算法工程师,3-5年,硕士,28k-40k,"五险一金,带薪休假,扁平管理,晋升空间大"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级产品经理|产品专家—算法策略产品(J180129035),3-5年,本科,30k-50k,挑战创新 海量数据
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,昌平区,机器学习算法工程师—搜索推荐方向,3-5年,本科,30k-50k,"弹性工作,岗位晋升,发展空间,绩效奖金"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,深度学习算法工程师/专家,1-3年,本科,25k-50k,"薪酬竞争力,资深专家"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,机器学习算法工程师—搜索推荐方向,1-3年,本科,30k-60k,"技术大牛多,发展空间大,团队氛围好"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,海淀区,【大数据算法专家】,5-10年,本科,25k-50k,"Geek,16薪,六险一金,海外旅游"
